text,label
"Subject: my october newsletter
hello again ,
my monthly newsletter is attached . please read it and let me
know your comments .
according to a survey taken by homegain , homesellers hoping
to turn a biger profit by making home improvements would do
best to stick to moderately priced projects . the survey of
real estate agents from acorss the nation found that home
improvemnts in the $ 80 to $ 2 , 800 range yield the highest
rate of return when the home sells . the biggest return is on
simple lightening and brightening , which typicall costs
about $ 80 - $ 100 and gives an average return of 769 % on the
sale price . other big winners were cleaning and
de - cluttering ( cost = $ 305 - $ 339 ; ; return = 594 % ) , landscaping
and trimming ( cost $ 432 - $ 506 ; return = 266 % ) , and fixing ,
plumbing and electrical ( cost $ 338 - $ 381 ; return = 196 % ) .
here is the link to my october newsletter :
http : / / homeownernews . com / 23 / ionaalphonso
aol users :
please don ' t forget to give me the name and number of anyone
you might know who has a need to buy or sell a home . i would
be happy to assist them . thanks .
till you hear from me again next month , au revoir .
with all good wishes and a very happy halloween .
iona alphonso
always in tune with your needs
oh , by the way . . . if you know of someone thinking about
buying or selling a home , please call me with their name and
number - thanks a million ! !
prudential , gary greene realtors
3910 fm 1960 west , suite 100
houston , texas 77068
voice mail : 281 - 857 - 2485 x 535
pager : 281 - 551 - 6549
office : 281 - 444 - 5140
fax : 281 - 444 - 0630
web site : http : / / www . ionaalphonso . com
resume : http : / / www . har . com / ionaalphonso
gary greene web site : http : / / www . garygreene . com
please view my monthly newsletter at
http : / / homeownernews . com / c / ionaalphonso",0
"Subject: no charge !
fresh new niche . collage girls hundred percent free membership ! . . only the youngest wild 3 st girls .
http : / / sheridan . buttermagma . info / col 4 /
",1
"Subject: out of the office
i will be out of the office tuesday , 9 / 5 th . in my absence please contact
mark mccoy at extension 3 - 3396 .",0
"Subject: meter 9643 for 1 / 2000
daren , can these deals be extended or are there new deals to replace the ones
indicated below ?
thanks , stella
- - - - - - - - - - - - - - - - - - - - - - forwarded by stella l morris / hou / ect on 03 / 03 / 2000
02 : 27 pm - - - - - - - - - - - - - - - - - - - - - - - - - - -
anita luong
03 / 03 / 2000 01 : 35 pm
to : stella l morris / hou / ect @ ect
cc : megan parker / corp / enron @ enron
subject : meter 9643 for 1 / 2000
stella ,
this is fred ' s meter but i helping him out . can you please extend 2 deals
at meter 9643 .
114096 hpl resources liquids division ( for 1 / 2000 only )
93210 cactus swift ( for 1 / 2000 and 2 / 2000 )
let me know if you have questions .
thanks",0
"Subject: storage deal 47472 and 60747
julie :
there are two storage deals that are using the same contract number . can you
look at the two deals and determine which one is the correct deal ? do we need
to kill or cut off the other deal ? let me know when you get back in the
office and look at it .
karie ( 36759 )
deal contract
47472 96016959
60747 96046959",0
"Subject: dating service for nauuughty minded people
hi . real women in a city by city database of chics that like to cheaaatt .
some like submissive , some like kinky , some like to be forced .
check them out . it ' s absolutely nnno 0 cost to try it and to peruse the database
for free .
http : / / dateeemywifxxp . com
to get the hell out of this stuff go to here . . . .
http : / / safebuyinghouse . com / tx
",1
"Subject: april lst noms . . .
- - - - - - - - - - - - - - - - - - - - - - forwarded by ami chokshi / corp / enron on 03 / 27 / 2000
03 : 13 pm - - - - - - - - - - - - - - - - - - - - - - - - - - -
royal _ b _ edmondson @ reliantenergy . com on 03 / 27 / 2000 02 : 48 : 50 pm
to : ami _ chokshi @ enron . com
cc :
subject : april lst noms . . .
( see attached file : hpl - apr . xls )
- hpl - apr . xls",0
"Subject: revision # 1 - enron / hpl actuals for july 5 , 2000
teco tap 10 . 000 / enron ; 85 . 000 / hpl iferc",0
"Subject: circle of friends = )
hi my new friend !
do you want to see my photos ? ; )
my best - n a k e d - photos for you ; )
http : / / soninmother . com / home /
bye bye . . . write me what you think about me !
elena
",1
"Subject: new tax law update
whether you ' re investing for your kids ' education or your retirement , the
new federal tax law may make your goals easier to reach . the $ 1 . 35 - trillion
tax relief package could affect your finances in many areas , from investing
for college and retirement to managing income and estate taxes .
many of the tax cuts will phase in gradually over the next several years .
but to help you take advantage of all possible provisions , we should start
planning soon . some of the ways you may benefit include :
lower income tax rates . the gradual reduction of tax rates has already
begun . in fact , the new withholding schedule went into effect on july 1 .
and , you should receive a tax rebate check soon due to the creation of a new
10 % bottom rate retroactive to january 1 , 2001 . as tax rates fall over the
next few years , your disposable income will likely rise - offering an
opportunity to invest more toward your various goals .
education - funding incentives . parents who want to help their children attend
college may now find their financial task easier . the tax relief act will
improve education savings tools such as :
? education iras - the accounts ' contribution limit will rise from $ 500 to
$ 2 , 000 in 2002 . what ' s more , money in these accounts can now be used for
elementary and secondary school costs in addition to higher education
expenses .
? state sponsored 529 college savings plans - also beginning in 2002 ,
distributions from these plans for qualified education expenses will be tax
free . currently earnings in the accounts are deferred and taxed at the
beneficiary ' s rate upon withdrawal . 529 s are particularly attractive due to
their generous contribution limits .
? deductions for education expenses - the act increases eligibility for
student loan interest deductions and it creates a new deduction for higher
education expenses .
? the child tax credit - though not tied specifically to education expenses ,
this credit will provide increasing help to parents investing for college .
previously $ 500 per qualifying child under 17 , the credit increases to $ 600
in 2001 - 2004 , $ 700 in 2005 - 2008 , $ 800 in 2009 and $ 1 , 000 in 2010 and
thereafter .
higher retirement plan contribution limits . the tax act will allow people
with earned income to invest more in retirement plans and iras - possibly
helping them retire sooner and more comfortably . your options may include :
? traditional and roth iras - annual contribution limits for both of these
types of iras will gradually rise from $ 2 , 000 this year to $ 5 , 000 in 2008 .
after that , the limits will be indexed to inflation in $ 500 increments .
? 401 ( k ) s and 403 ( b ) s - working individuals also may be able to invest more
in their employer retirement plan . the limit on elective deferrals will
gradually rise from $ 10 , 500 this year to $ 15 , 000 in 2006 , and this doesn ' t
include the catch - up contribution provision for people 50 years and older .
and much more . there are other provisions in the new tax law that may
benefit you and your family . when we meet , we ' ll identify the ones that
apply to you and help you make the most of them .
as you can see , the new tax law provides meaningful tax savings in a number
of areas . but because the changes will be phased in gradually - and some are
set to expire after 2010 without reauthorization - your planning must be
flexible enough to react to year - by - year changes .
such planning is where american express financial advisors excels . i ' m
backed by a corporate team of specialists in taxation , investments , estate
and retirement planning , and more to help you make the most of your
finances .
let me know if you have any questions . i look forward to seeing you .
byron
"" make all you can , save all you can , give all you can . ""
john wesley
byron w . ellis , cfp ( tm ) , clu , chfc
senior financial advisor
american express financial advisors
ids life insurance company
1450 lake robbins drive
suite 100
the woodlands , tx 77380
phone 281 . 367 . 8658 ext . 2227
fax 281 . 364 . 9628
e mail byronellis @ usa . net
- winmail . dat",0
"Subject: meter 1428 - brandywine / dupont and beamont methanol
my contact at beaumont methanol asked me to tell everybody in our shop the
following : to clarify whom to contact about the nomination and scheduling
for beaumont methanol at meter # 1428 .
first some background : we feed beaumont methanol through a meter station
that we own and control , but which also feeds brandywine / dupont . in fact ,
the gas goes through a dupont pipeline header downstream of our meter station
before it gets to beamont methanol . sometimes we are doing business with
both beaumont methanol and brandywine / dupont . . . . . but sometime we only do
business with one of them .
whom to call for any nominations and scheduling issues for beaumont methanol :
bob dorcheus - brandywine / dupont - 281 - 293 - 1789
chyral hankins - beaumont methanol ( terra ) - 712 - 233 - 6558
please do not call the beaumont methanol control room at the plant with
regard to scheduling and nomination issues . they are out of the loop on
these issues . if we call the beaumont methanol control room at the plant
with regard to scheduling and nominations issues , it will cause confusion of
the type we had yesterday and today .
obviously , it is of course ok for hpl gas control to call the beaumont
methanol plant control room on any emergency operational issues .
thanks . . . and have a great weekend .
lee",0
